,Year,Rated,Runtime,Genre,Awards,imdbRating,imdbVotes,DVD,studio_size,meta_class
7932,2018,Not Rated,102,Biography,Other Win,6.1,723,1,small,0
7933,2018,R,82,Horror,,5.4,1715,0,small,0
7934,2018,R,105,Comedy,Other Win,5.8,593,0,small,1
7935,2018,R,97,Comedy,Nomination,6.0,1425,0,small,1
7936,2018,PG-13,149,Action,Oscar Win,8.5,741841,1,big,1
7937,2018,R,98,Drama,,5.2,948,0,small,0
7938,2018,Not Rated,85,Comedy,,7.0,48,0,small,0
7940,2018,Not Rated,100,Drama,Nomination,5.6,393,1,small,0
7943,2018,TV-MA,104,Drama,,5.1,142,0,small,1
7947,2018,R,100,Action,,3.6,614,1,small,0
7950,2018,TV-14,116,Comedy,,5.1,15581,1,big,0
7952,2018,PG-13,97,Action,,4.6,745,1,small,0
7953,2018,Not Rated,89,Mystery,,6.1,2437,0,small,0
7966,2018,R,119,Action,Other Win,7.7,432144,1,big,1
7973,2018,TV-MA,100,Crime,,6.1,32639,1,big,0
7975,2018,R,108,Drama,Other Win,5.8,3897,1,small,0
7981,2018,R,112,Drama,,5.5,119,0,small,0
7984,2018,Not Rated,97,Adventure,Other Win,7.2,1055,0,small,1
7986,2018,PG-13,135,Action,Oscar Win,6.9,255744,1,big,1
7987,2018,Not Rated,95,Crime,Nomination,5.3,16315,1,small,0
7988,2018,PG-13,105,Comedy,Other Win,5.6,28611,1,small,0
7989,2018,PG,92,Adventure,Nomination,3.6,3706,1,small,0
7991,2018,PG-13,88,Action,,5.4,11459,1,big,0
8002,2018,R,135,Biography,Oscar Win,7.5,174872,1,big,1
8004,2018,R,112,Biography,Nomination,4.8,11959,1,big,0
8007,2018,R,139,Comedy,Other Win,6.5,24310,1,small,0
8010,2018,PG-13,104,Comedy,Other Win,6.1,21647,1,big,0
8014,2018,PG-13,128,Action,Other Win,6.2,237093,1,big,0
8019,2018,Not Rated,110,Mystery,,5.8,10749,1,big,0
8023,2018,TV-MA,94,Comedy,,5.2,13947,1,big,0
8026,2018,R,90,Action,,3.2,4841,1,small,0
8032,2018,R,86,Action,,4.4,6040,1,small,0
8033,2018,PG-13,92,Adventure,Other Win,6.9,4943,0,small,0
8034,2018,PG-13,96,Action,Nomination,6.6,38902,1,small,0
8039,2018,R,90,Comedy,,5.2,1310,1,big,0
8040,2018,R,85,Comedy,,5.1,8269,1,big,0
8044,2018,Not Rated,87,Romance,,4.9,461,0,small,0
8045,2018,PG,118,Animation,Oscar Win,7.7,223206,1,small,1
8051,2018,R,111,Drama,Nomination,6.8,2400,0,small,1
8052,2018,R,94,Action,Other Win,6.1,36221,1,small,0
8067,2018,TV-14,105,Comedy,,6.5,35772,1,big,1
8069,2018,PG,97,Animation,Other Win,6.3,48377,1,small,0
8074,2018,R,116,Action,,5.1,5408,0,small,0
8086,2018,R,122,Action,Other Win,7.1,107733,1,small,1
8095,2018,Not Rated,97,Drama,,4.3,155,0,small,0
8098,2018,PG-13,118,Action,Nomination,7.1,272618,1,big,1
8103,2018,PG-13,103,Comedy,Other Win,5.7,10862,1,big,0
8104,2018,R,97,Sci-Fi,Nomination,5.8,22741,1,small,0
8107,2018,Not Rated,86,Sci-Fi,,3.5,416,1,small,0
8112,2018,R,98,Action,,5.1,46666,1,big,0
8113,2018,R,104,Crime,Nomination,4.3,10336,1,small,0
8120,2018,PG-13,102,Action,Nomination,5.8,90380,1,big,0
8122,2018,PG-13,114,Comedy,Nomination,6.7,67558,1,big,0
8123,2018,PG-13,147,Action,Other Win,7.8,258470,1,big,1
8124,2018,R,119,Horror,Nomination,5.4,2388,1,small,0
8125,2018,TV-MA,113,Action,Nomination,5.0,39200,1,big,0
8128,2018,R,108,Biography,Other Win,5.6,8906,1,big,0
8131,2018,TV-MA,94,Horror,Other Win,5.9,20422,0,small,1
8132,2018,R,121,Action,Other Win,6.7,111486,1,small,0
8135,2018,Not Rated,98,Adventure,Other Win,5.6,7772,1,small,0
8136,2018,TV-14,94,Comedy,,5.2,8343,1,big,0
8138,2018,PG-13,90,Drama,Nomination,5.3,4633,1,small,0
8139,2018,PG,84,Animation,Nomination,6.8,14403,1,big,1
8143,2018,Not Rated,77,Horror,Other Win,5.4,2052,0,small,0
8144,2018,R,117,Action,Other Win,6.0,58648,1,big,0
8148,2018,TV-MA,90,Crime,,4.5,1926,1,big,0
8153,2018,PG,104,Adventure,Oscar Win,7.3,60640,0,small,0
8157,2018,PG-13,96,Drama,Nomination,5.1,10390,1,big,0
8158,2018,PG-13,104,Action,Other Win,5.7,24921,1,big,0
8163,2018,R,87,Comedy,,6.0,20555,1,small,0
8165,2018,TV-MA,98,Comedy,,6.1,16449,1,big,0
8169,2018,PG-13,120,Comedy,Other Win,6.9,117241,1,big,1
8175,2018,PG-13,113,Action,Other Win,5.7,128810,1,big,0
8178,2018,PG-13,93,Horror,Nomination,3.2,22659,1,small,0
8190,2018,TV-14,99,Drama,Other Win,7.2,71159,0,small,1
8191,2018,PG-13,96,Adventure,Other Win,6.7,47556,1,big,1
8192,2018,R,94,Action,Nomination,6.1,56107,1,small,0
8193,2018,PG,98,Action,,5.3,8358,0,small,0
8197,2018,R,102,Comedy,,5.7,7821,1,big,0
8200,2018,R,91,Action,Other Win,5.4,20969,1,small,0
8201,2018,R,98,Crime,,5.1,5252,0,small,0
8206,2013,PG-13,98,Drama,Oscar Win,7.3,183293,1,big,1
8213,2018,R,101,Action,Nomination,6.5,43579,1,small,0
8214,2018,PG-13,141,Biography,Oscar Win,7.3,143291,1,big,1
8215,2018,PG-13,122,Biography,Nomination,6.6,25304,1,small,0
8216,2018,PG-13,102,Action,Nomination,5.8,11647,1,big,0
8217,2018,PG-13,105,Comedy,Nomination,5.9,30529,1,big,0
8218,2018,R,119,Biography,Oscar Win,7.6,142310,1,small,1
8219,2018,R,135,Drama,Oscar Win,7.7,120450,0,small,1
8220,2018,R,89,Action,,4.2,4848,1,big,0
8223,2018,R,122,Drama,Other Win,6.9,5205,1,big,1
8224,2018,R,136,Drama,Oscar Win,7.7,291694,1,big,1
8227,2018,R,127,Biography,,6.8,1466,1,big,0
8228,2018,R,111,Crime,Nomination,6.4,20774,1,small,0
8231,2018,R,111,Horror,,5.8,2477,1,small,0
8232,2018,R,133,Comedy,Oscar Win,7.3,102126,1,big,1
8233,2018,R,113,Biography,Other Win,6.1,8948,1,small,1
8234,2018,R,121,Action,Other Win,6.2,20718,1,small,1
8238,2018,R,106,Biography,Oscar Win,7.1,37706,0,small,1
8239,2018,R,115,Biography,Other Win,6.9,24718,1,big,1
8240,2018,R,110,Biography,Nomination,5.7,1556,1,big,0
8241,2018,R,122,Crime,Other Win,7.0,42536,1,small,1
8242,2018,R,159,Action,Nomination,7.0,26479,1,big,0
8243,2018,PG-13,111,Biography,Oscar Win,6.9,21107,0,small,1
8245,2018,R,96,Horror,Other Win,5.3,103438,1,big,0
8247,2018,R,114,Drama,Other Win,5.9,13233,1,small,1
8251,2018,R,143,Crime,Other Win,6.7,22770,1,big,1
8252,2018,R,98,Drama,Other Win,6.0,19040,0,small,0
8255,2018,R,121,Action,Nomination,6.9,51468,1,big,0
8257,2018,R,110,Biography,Other Win,6.7,13114,1,small,1
8260,2018,R,107,Action,Other Win,5.4,105679,1,big,0
8261,2018,R,123,Drama,Other Win,7.6,38513,1,small,1
8262,2018,PG-13,133,Crime,Other Win,7.4,23515,1,big,1
8264,2018,PG,111,Drama,,5.4,717,1,small,0
8267,2018,Not Rated,109,Crime,Nomination,4.8,932,1,big,0
8268,2018,R,102,Comedy,Nomination,6.3,6943,0,small,1
8269,2018,R,101,Drama,Other Win,5.3,1084,1,big,0
8272,2018,R,129,Crime,Other Win,6.9,75671,1,big,1
8274,2018,TV-MA,106,Crime,,6.2,734,0,small,1
8276,2014,R,121,Documentary,Other Win,7.8,14312,1,big,1
8277,2018,R,118,Biography,Other Win,7.3,13339,0,small,0
8278,2018,R,103,Drama,Other Win,6.7,14642,1,small,1
8281,2018,Not Rated,88,Crime,Other Win,6.2,2541,1,small,1
8282,2018,R,85,Comedy,Other Win,7.4,34850,1,small,1
8284,2018,R,119,Drama,Oscar Win,7.1,33621,0,small,1
8285,2018,R,136,Drama,Other Win,6.2,2945,0,small,1
8286,2018,R,113,Drama,,6.1,684,1,small,0
8287,2018,R,83,Comedy,Nomination,4.5,2348,0,small,1
8289,2018,R,109,Drama,,5.5,425,0,small,0
8290,2018,Not Rated,105,Sci-Fi,Other Win,6.7,2480,1,small,0
8292,2018,R,117,Comedy,Other Win,6.8,102679,1,big,1
8294,2018,PG-13,130,Biography,Oscar Win,8.2,279079,1,big,1
8297,2018,TV-MA,125,Drama,Other Win,5.6,29491,1,big,1
8298,2018,TV-MA,98,Comedy,,6.2,4960,1,big,1
8299,2018,PG-13,107,Biography,,6.4,1686,0,small,0
8300,2018,Not Rated,100,Drama,,5.4,2360,0,small,0
8302,2018,PG,89,Action,Other Win,6.2,54329,1,big,0
8310,2018,PG-13,98,Biography,Nomination,5.8,1795,1,small,0
8316,2018,PG,105,Comedy,Other Win,6.0,38486,1,big,0
8317,2018,PG-13,111,Comedy,Nomination,5.6,28952,1,big,0
8318,2018,R,118,Crime,Nomination,4.3,4099,1,big,0
8320,2018,PG,96,Animation,Other Win,6.6,28372,1,big,0
8321,2018,TV-MA,90,Drama,,6.1,26190,0,small,0
8323,2018,TV-MA,98,Comedy,Other Win,6.4,6884,1,big,1
8325,2018,Not Rated,98,Drama,,6.7,4632,1,big,0
8326,2018,Not Rated,97,Adventure,,5.1,258,1,small,0
8328,2018,M,99,Drama,Other Win,5.6,1885,0,small,1
8331,2018,Not Rated,92,Horror,Other Win,5.6,1099,1,small,1
8335,2018,Not Rated,93,Thriller,Nomination,3.2,263,1,small,0
8336,2018,PG-13,99,Biography,Other Win,6.9,1453,0,small,0
8337,2018,R,110,Action,Other Win,6.6,71154,1,big,0
8338,2018,PG-13,106,Biography,Other Win,5.9,606,0,small,0
8339,2018,Not Rated,90,Drama,,5.6,3653,0,small,1
8341,2018,Not Rated,109,Crime,Other Win,6.5,13108,1,small,0
8342,2018,R,141,Crime,Other Win,7.1,110279,1,big,0
8343,2018,R,108,Drama,,5.2,702,0,small,0
8345,2018,TV-MA,121,Action,Nomination,7.0,17042,1,big,1
8349,2018,Not Rated,90,Horror,Other Win,5.3,2399,0,small,0
8351,2018,R,93,Comedy,,5.4,3380,1,big,0
8352,2018,R,89,Horror,,5.5,11397,1,small,0
8353,2018,PG-13,98,Fantasy,,5.8,6713,1,big,0
8360,2018,R,98,Action,,5.8,6884,1,small,0
8369,2018,Not Rated,89,Comedy,,5.4,2467,1,small,0
8377,2018,R,104,Action,,5.4,2012,1,small,0
8380,2018,TV-MA,111,Crime,,5.9,1221,0,big,0
8383,2018,R,90,Comedy,Nomination,6.7,15358,1,small,0
8392,2018,Not Rated,97,Horror,Nomination,4.9,976,0,small,0
8396,2018,PG,90,Adventure,,5.6,14665,1,small,0
8397,2018,R,106,Crime,,5.8,210,0,small,0
8401,2018,Not Rated,97,Adventure,,7.0,6220,1,small,0
8404,2018,Not Rated,102,Comedy,,6.3,552,0,small,0
8407,2018,Not Rated,94,Thriller,Other Win,4.8,2467,1,small,0
8408,2018,R,102,Drama,,5.1,750,0,small,0
8413,2018,Not Rated,100,Drama,,5.9,185,0,small,0
8420,2018,R,115,Action,Other Win,6.1,34438,1,small,0
8421,2018,Not Rated,91,Crime,,5.5,454,0,small,1
8424,2018,PG,94,Drama,,4.5,104,1,small,0
8434,2018,R,126,Action,Other Win,5.2,682,1,small,0
8440,2018,PG-13,134,Biography,Oscar Win,8.0,404084,1,big,0
8444,2018,Not Rated,98,Drama,Nomination,5.1,208,0,small,0
8446,2016,Not Rated,100,Drama,Other Win,7.1,959,0,small,1
8451,2018,PG-13,107,Drama,Nomination,5.5,25205,1,small,0
8455,2018,Not Rated,98,Action,Other Win,4.9,444,0,small,0
8457,2018,Not Rated,122,Comedy,,7.2,114,0,small,1
8458,2018,Not Rated,120,Comedy,,7.0,148,0,small,1
8470,2018,PG,99,Adventure,Nomination,5.5,24670,1,big,0
8475,2018,Not Rated,99,Drama,,4.8,349,0,small,0
8480,2018,Not Rated,80,Drama,Other Win,6.3,369,0,small,1
8485,2018,PG,112,Animation,Oscar Win,7.1,110399,1,small,1
8496,2018,PG,85,Animation,Nomination,6.3,41666,1,big,0
8497,2018,PG-13,134,Adventure,Other Win,6.6,191647,1,big,0
8498,2018,PG-13,120,Biography,Other Win,6.9,16625,1,big,0
8499,2018,R,97,Thriller,,5.2,4344,1,big,0
8503,2018,R,124,Drama,Other Win,6.6,242940,1,big,0
8507,2018,PG-13,130,Drama,Other Win,7.2,90092,1,small,1
8508,2018,Not Rated,96,Thriller,,4.7,142,0,small,0
8510,2018,R,124,Biography,Oscar Win,6.3,30656,0,small,0
8512,2011,R,122,Drama,Oscar Win,7.1,178503,1,big,1
8513,2018,PG-13,118,Comedy,Other Win,7.3,64353,1,big,0
8520,2018,TV-PG,104,Adventure,Nomination,7.1,41598,1,big,0
8523,2018,Not Rated,95,Drama,,5.0,168,1,small,0
8526,2018,PG-13,104,Adventure,Nomination,6.5,49979,1,big,0
8528,2018,PG-13,143,Action,Other Win,7.0,319236,0,big,0
8532,2018,PG,130,Comedy,Oscar Win,6.8,66338,0,big,1
8533,2018,R,86,Horror,Nomination,5.2,15295,1,small,0
8536,2013,Not Rated,92,Documentary,Other Win,8.3,1547,1,small,1
8544,2018,PG-13,114,Action,Other Win,6.8,115881,1,big,1
8552,2018,PG-13,128,Action,Other Win,6.1,89191,1,big,0
8556,2018,PG-13,103,Comedy,Nomination,5.8,18337,1,small,0
8558,2018,PG,117,Animation,Oscar Win,8.4,290233,1,big,1
8559,2018,PG-13,110,Comedy,Nomination,6.6,23820,0,small,0
8571,2018,R,116,Crime,Other Win,7.0,86578,1,big,0
8582,2011,PG-13,129,Action,Other Win,7.5,403439,1,big,0
8585,2018,PG-13,116,Biography,Other Win,6.1,14690,1,big,0
8611,2019,PG,104,Animation,Other Win,7.5,83501,1,big,1
8615,2019,PG-13,129,Drama,Other Win,6.7,177678,1,big,0
8620,2019,PG,96,Adventure,Other Win,6.7,11299,1,small,0
8621,2019,R,117,Comedy,,5.2,15983,1,big,0
8622,2019,Not Rated,125,Action,,5.9,779,1,small,0
8629,2019,Not Rated,99,Animation,Other Win,7.2,762,0,small,0
8635,2019,PG,120,Action,Other Win,6.0,12198,1,big,1
8637,2019,TV-14,96,Adventure,Nomination,4.7,27423,1,small,0
8638,2019,TV-MA,94,Action,,5.7,17420,0,small,0
8640,2019,PG-13,89,Adventure,,6.0,1442,1,small,0
8649,2019,Not Rated,110,Comedy,Other Win,7.0,624,1,small,1
8652,2019,TV-MA,104,Drama,Other Win,5.6,1559,0,small,1
8653,2019,TV-MA,118,Action,,6.3,63907,1,big,0
8654,2011,R,113,Action,Other Win,6.5,8286,1,small,1
8655,2019,R,102,Comedy,Nomination,6.5,16860,1,small,1
8658,2019,R,87,Drama,Other Win,5.5,1153,0,small,1
8661,2019,Not Rated,87,Drama,Other Win,6.0,294,0,small,1
8662,2019,R,94,Drama,Other Win,7.5,3939,1,small,1
8664,2019,PG,100,Comedy,Other Win,7.7,23546,1,small,1
8665,2019,R,110,Biography,Other Win,6.6,62128,1,big,0
8666,2019,R,121,Drama,Other Win,7.4,7367,1,small,1
8667,2019,R,99,Drama,Nomination,4.8,841,0,small,0
8669,2019,R,95,Drama,,4.1,10872,1,small,0
8670,2019,R,94,Drama,Nomination,5.7,895,0,small,1
8673,2019,Not Rated,95,Comedy,Other Win,6.3,1039,1,small,1
8674,2019,R,119,Biography,Other Win,7.2,14480,1,small,1
8675,2019,Not Rated,85,Drama,Nomination,5.3,472,1,small,1
8676,2019,R,100,Comedy,Other Win,6.3,2255,1,small,1
8677,2019,R,113,Drama,Other Win,6.5,542,0,small,1
8678,2019,R,102,Adventure,Other Win,7.3,5102,0,small,1
8679,2019,R,103,Drama,,6.0,2580,1,small,0
8680,2019,R,120,Drama,Other Win,6.5,4322,1,small,1
8682,2019,R,113,Horror,Nomination,5.7,46597,1,small,1
8683,2019,R,98,Drama,Other Win,5.2,1473,1,small,0
8684,2019,R,109,Drama,Other Win,6.8,4348,1,small,1
8685,2019,PG-13,110,Drama,,6.9,2609,1,small,1
8686,2019,TV-MA,90,Drama,Nomination,6.2,6088,1,big,1
8688,2019,PG-13,118,Comedy,Other Win,6.9,10549,1,small,1
8689,2019,Not Rated,98,Comedy,Nomination,5.0,296,0,small,1
8690,2019,Not Rated,90,Comedy,,7.0,99,0,small,1
8691,2019,R,112,Biography,Other Win,7.3,11343,1,big,1
8693,2019,PG-13,108,Biography,Other Win,7.1,47044,1,small,1
8696,2019,R,104,Comedy,Other Win,6.8,8901,1,small,1
8698,2019,R,86,Comedy,Nomination,4.4,1266,1,small,0
8700,2019,PG-13,94,Drama,Nomination,5.5,812,1,small,0
8703,2019,TV-MA,89,Comedy,Nomination,7.2,8253,1,big,1
8706,2019,PG,107,Animation,Nomination,6.6,43876,1,big,1
8708,2019,PG-13,122,Action,Other Win,7.3,181606,1,big,0
8713,2019,R,92,Horror,,5.9,17499,0,small,0
8714,2019,R,119,Action,Nomination,6.2,45484,1,big,0
8715,2019,Not Rated,112,Drama,Nomination,5.5,201,0,small,0
8721,2019,R,119,Drama,Nomination,6.6,5559,1,small,1
8725,2019,Not Rated,111,Drama,Other Win,5.2,355,1,small,0
8727,2019,Not Rated,116,Thriller,,5.6,2223,0,big,0
8729,2019,PG-13,89,Comedy,Nomination,5.9,52595,1,small,0
8730,2019,R,96,Crime,Nomination,6.6,3392,1,small,1
8732,2019,PG-13,100,Comedy,Nomination,6.2,43758,1,big,0
8738,2019,R,87,Action,,4.5,1179,1,small,0
8742,2019,R,108,Drama,,6.3,11995,1,small,0
8743,2019,PG-13,123,Action,Other Win,6.9,388113,1,small,1
8744,2019,PG,87,Action,,5.4,101,0,small,0
8760,2019,R,125,Action,Nomination,6.5,88991,1,small,1
8762,2019,Not Rated,83,Drama,Other Win,7.4,505,0,small,1
8768,2019,R,116,Horror,Other Win,6.9,173835,1,big,1
8769,2019,R,87,Horror,Nomination,4.6,864,1,big,0
8770,2019,R,88,Comedy,Other Win,6.3,1009,1,big,1
8772,2019,R,125,Comedy,Other Win,6.9,63575,1,big,1
8774,2019,PG-13,97,Adventure,Other Win,7.7,28787,1,big,1
8776,2019,R,90,Comedy,Other Win,6.2,2107,0,small,1
8777,2019,R,95,Comedy,Nomination,5.5,13163,1,small,0
8779,2019,Not Rated,81,Drama,Other Win,4.9,261,1,small,0
8781,2019,Not Rated,100,Horror,Nomination,4.9,765,1,small,0
8783,2019,Not Rated,100,Thriller,Other Win,6.0,1473,0,small,1
8784,2019,R,88,Drama,Other Win,6.6,193,0,small,1
8785,2019,R,102,Comedy,Other Win,7.2,56150,1,small,1
8786,2019,R,132,Biography,Nomination,6.9,58963,1,big,0
8787,2019,R,104,Comedy,Nomination,6.7,16432,1,small,1
8790,2019,Not Rated,78,Drama,,6.2,1237,1,small,0
8791,2019,Not Rated,93,Horror,Other Win,4.8,2302,1,small,1
8793,2019,Not Rated,87,Comedy,,5.8,2068,1,big,1
8794,2019,R,90,Adventure,Nomination,6.7,36807,1,big,0
8797,2019,PG,85,Animation,,5.8,7197,1,small,0
8798,2019,R,93,Action,Nomination,6.1,26134,1,big,0
8799,2019,PG-13,116,Drama,Other Win,7.2,27598,1,small,0
8800,2019,R,93,Horror,Nomination,5.4,27768,1,small,0
8802,2019,Not Rated,124,Biography,,7.3,20777,1,big,0
8803,2019,PG-13,109,Drama,Nomination,6.0,41446,1,big,0
8804,2019,R,91,Crime,,6.2,2868,1,small,0
8805,2019,PG,89,Comedy,Nomination,5.7,2354,1,small,0
8810,2019,TV-MA,107,Biography,,7.0,32988,0,small,0
8811,2019,R,96,Action,,5.5,7485,1,small,0
8813,2019,Not Rated,114,Drama,,5.0,648,1,small,1
8814,2019,R,100,Crime,,5.2,2351,1,big,0
8816,2019,Not Rated,82,Drama,Nomination,4.8,1434,1,small,0
8818,2019,TV-14,88,Horror,,4.9,1776,0,small,0
8819,2019,PG-13,132,Action,Nomination,7.1,210143,1,small,1
8827,2019,Not Rated,115,Crime,Other Win,6.1,3641,1,big,0
8832,2019,R,109,Biography,Other Win,5.8,11036,1,small,0
8834,2019,Not Rated,98,Crime,,6.3,2789,1,small,0
8837,2019,Not Rated,85,Comedy,Nomination,5.5,1863,1,small,0
8839,2019,Not Rated,89,Action,,4.8,558,1,small,0
8844,2019,R,97,Comedy,Other Win,6.3,1455,1,big,0
8846,2019,PG,93,Animation,Other Win,6.7,11693,1,small,1
8847,2019,PG-13,133,Biography,Nomination,7.0,5341,1,small,0
8848,2019,Not Rated,100,Adventure,,5.0,238,0,small,0
8850,2019,R,94,Drama,Other Win,2.8,2501,1,small,0
8855,2019,Not Rated,98,Comedy,Nomination,4.7,432,1,small,0
8863,2019,PG,116,Biography,Other Win,6.2,5390,1,big,0
8864,2019,PG-13,90,Drama,,5.3,29488,1,big,0
8872,2019,Not Rated,79,Drama,Other Win,5.7,123,0,big,1
8877,2019,R,92,Comedy,,6.2,13868,1,big,1
8881,2019,PG-13,181,Action,Other Win,8.5,640310,1,small,1
8887,2019,Not Rated,77,Drama,,5.3,118,0,small,1
8889,2019,R,93,Comedy,Other Win,6.6,606,1,small,1
8890,2019,R,110,Action,,6.3,1216,0,small,0
8892,2019,PG,87,Animation,Nomination,4.8,4014,1,small,0
8893,2019,R,87,Action,,5.9,1547,1,small,0
8895,2019,Not Rated,91,Comedy,,5.9,146,0,small,1
8899,2019,Not Rated,99,Comedy,Other Win,6.6,4614,1,small,1
8901,2019,R,94,Drama,Other Win,6.9,360,1,big,1
8903,2019,PG-13,112,Biography,,6.8,20787,1,small,0
8904,2019,Not Rated,93,Comedy,Other Win,5.2,139,1,big,1
8910,2019,PG,104,Action,Nomination,6.6,109970,1,big,0
8911,2019,PG-13,102,Drama,,5.5,8779,1,small,0
8912,2019,R,108,Drama,Nomination,5.6,313,0,small,0
8914,2019,PG,109,Comedy,Nomination,7.4,11721,1,big,0
8915,2019,TV-MA,84,Action,Other Win,5.0,7198,1,big,1
8919,2019,PG-13,93,Comedy,Other Win,5.4,30562,1,small,0
8922,2019,R,103,Comedy,Nomination,5.4,15414,1,big,0
8924,2019,PG-13,90,Comedy,,5.7,2391,1,small,0
8925,2019,R,90,Drama,Nomination,6.2,57711,1,small,0
8932,2019,R,104,Comedy,Other Win,5.5,34005,1,big,0
8937,2019,Not Rated,109,Action,Other Win,6.9,3929,1,small,1
8938,2019,Not Rated,106,Crime,,5.5,803,1,small,0
8940,2019,R,131,Action,Other Win,7.5,208723,1,big,1
8943,2019,R,121,Biography,Other Win,7.4,87204,0,small,1
8944,2019,PG-13,100,Drama,Nomination,5.7,3493,1,big,0
8951,2019,Not Rated,94,Drama,,6.7,190,0,small,1
8955,2019,PG-13,174,Biography,Other Win,7.7,3071,0,small,1
8956,2019,R,109,Drama,Oscar Win,7.8,54356,1,small,1
8958,2019,R,161,Comedy,Other Win,7.8,318841,1,small,1
8963,2019,PG,86,Animation,Nomination,6.5,34618,1,big,0
8966,2019,PG-13,132,Action,Other Win,6.1,104462,1,big,0
8967,2019,PG-13,101,Comedy,Other Win,6.8,37159,1,big,1
8982,2019,PG-13,113,Action,Nomination,5.8,118859,1,big,0
8984,2019,R,86,Comedy,,5.5,833,1,big,0
8990,2019,PG,99,Animation,,4.6,1781,0,small,0
8992,2019,G,100,Animation,Other Win,7.9,143951,1,small,1
8993,2019,PG-13,114,Action,Nomination,5.6,81735,1,small,0
8996,2019,PG-13,97,Action,Other Win,6.0,78131,1,big,0
8999,2019,R,106,Horror,Nomination,5.9,43067,1,small,0
9009,2019,R,147,Drama,Other Win,7.2,98327,1,small,1
9012,2019,PG-13,129,Action,Other Win,7.6,251977,1,big,1
9024,2019,R,87,Action,Nomination,6.2,42810,1,big,0
9030,2013,PG-13,130,Action,Other Win,7.1,354629,1,big,1
9035,2019,R,111,Drama,,5.4,341,1,small,0
9037,2019,Not Rated,118,Crime,,3.8,139,0,small,0
9042,2019,R,100,Comedy,,6.0,7613,1,big,0
9044,2019,R,89,Thriller,,3.2,322,1,small,0
9047,2019,PG-13,92,Comedy,,6.7,11999,0,small,0
9048,2019,R,95,Comedy,Other Win,6.9,56704,1,small,1
9052,2019,Not Rated,114,Drama,,5.4,158,0,small,1
9053,2019,R,112,Action,,5.7,2543,1,small,0
9057,2019,Not Rated,103,Action,,4.5,2318,1,small,0
9058,2019,Not Rated,93,Thriller,,4.8,294,1,small,0
9061,2019,PG,97,Animation,Nomination,6.4,12093,1,small,0
9063,2019,PG,102,Adventure,Nomination,6.0,14534,1,big,1
9072,2019,PG,109,Comedy,,7.5,12547,1,big,0
9073,2019,PG-13,108,Horror,Nomination,6.2,39243,1,small,1
9076,2019,R,123,Crime,,5.0,140,0,small,0
9081,2019,R,98,Drama,Nomination,6.5,5596,1,big,0
9082,2019,PG-13,90,Adventure,,5.0,10705,1,small,0
9083,2019,PG-13,109,Comedy,Nomination,6.5,8543,1,small,0
9085,2019,Not Rated,94,Comedy,,5.3,4598,1,big,0
9086,2019,TV-14,97,Comedy,,4.4,5654,1,big,0
9089,2019,R,121,Action,,6.4,47184,1,big,0
9090,2019,PG,119,Drama,,6.5,2329,1,small,0
9093,2019,R,88,Thriller,Nomination,5.6,1786,1,small,0
9097,2019,R,169,Drama,Other Win,6.7,145554,1,small,0
9098,2019,PG-13,123,Adventure,Other Win,6.7,120739,1,big,1
9099,2019,R,137,Comedy,Other Win,8.1,108524,1,big,1
9101,2019,R,144,Crime,Other Win,7.1,8784,0,big,0
9102,2019,R,102,Biography,Nomination,4.8,1128,0,small,0
9103,2019,PG-13,152,Action,Oscar Win,8.2,96322,0,big,1
9104,2019,R,135,Crime,Other Win,8.0,22790,0,small,1
9105,2019,PG-13,100,Action,Nomination,6.6,11154,1,small,0
9108,2019,R,88,Crime,Other Win,5.0,6189,1,small,0
9110,2019,R,135,Drama,Other Win,7.8,4337,0,small,1
9112,2019,R,122,Crime,Other Win,8.6,593943,1,big,0
9114,2019,R,95,Comedy,Nomination,6.3,30290,1,big,0
9115,2019,Not Rated,99,Comedy,Other Win,6.6,309,0,small,1
9119,2019,PG,119,Comedy,Other Win,5.6,438,0,small,1
9120,2019,Not Rated,143,Drama,Nomination,7.4,3935,0,small,0
9121,2019,PG-13,136,Drama,Other Win,6.4,1551,0,big,1
9128,2019,PG,109,Biography,Other Win,7.7,13297,0,big,1
9129,2019,Not Rated,111,Horror,Nomination,6.4,683,0,small,1
9130,2019,R,110,Comedy,Other Win,6.4,41687,1,small,1
9131,2019,PG,97,Animation,Other Win,7.0,14581,1,big,1
9134,2019,R,118,Biography,Other Win,7.3,31613,1,big,1
9135,2019,PG-13,131,Comedy,Oscar Win,8.0,127616,0,big,1
9136,2019,Not Rated,96,Horror,Nomination,6.8,261,0,small,1
9137,2019,PG-13,108,Comedy,Oscar Win,8.0,47411,0,small,0
9138,2019,R,149,Drama,,6.2,8071,0,big,0
9144,2019,PG-13,125,Action,Oscar Win,6.2,5916,0,big,1
9146,2019,R,124,Drama,Nomination,4.6,1928,1,small,0
9147,2019,R,100,Crime,,5.4,3342,1,small,0
9150,2019,TV-MA,90,Drama,,5.7,4054,1,big,0
9152,2019,R,96,Comedy,Nomination,4.7,699,0,small,0
9154,2019,Not Rated,94,Comedy,,3.4,139,0,small,0
9159,2019,R,115,Horror,Nomination,5.6,7180,1,big,0
9160,2019,R,89,Action,,6.2,48251,0,small,0
9165,2019,TV-MA,82,Comedy,,6.1,19830,1,big,0
